2024-12-07 19:36:29,677 INFO    StreamThr :15744 [internal.py:wandb_internal():83] W&B internal server running at pid: 15744, started at: 2024-12-07 19:36:29.677838
2024-12-07 19:36:37,356 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log
2024-12-07 19:36:37,848 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: log_artifact
2024-12-07 19:36:37,848 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: log_artifact
2024-12-07 19:36:38,367 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\media\table\prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:36:38,367 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\media\table
2024-12-07 19:36:38,367 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\media
2024-12-07 19:36:38,473 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: partial_history
2024-12-07 19:36:38,873 INFO    wandb-upload_0:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmp4uq9kzlswandb\xmms4acn-media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:36:39,369 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log
2024-12-07 19:36:39,486 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:36:39,654 INFO    wandb-upload_0:15744 [upload_job.py:push():88] Uploaded file C:\Users\abia0\AppData\Local\wandb\wandb\artifacts\staging\tmpftdh4wk2
2024-12-07 19:36:40,746 INFO    SenderThread:15744 [sender.py:send_request_log_artifact():1505] logged artifact run-aawhfk8l-prediction_table - {'id': 'QXJ0aWZhY3Q6MTM2MzIzOTYyNg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMTc5NTA5MA==', 'latestArtifact': None}}
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send():388] send: files
2024-12-07 19:36:40,746 INFO    SenderThread:15744 [sender.py:_save_file():1421] saving file media\table\prediction_table_0_21d3982df122cc000876.table.json with policy now
2024-12-07 19:36:40,746 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send():388] send: history
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:36:40,746 INFO    SenderThread:15744 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send():388] send: telemetry
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:36:40,746 INFO    SenderThread:15744 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send():388] send: telemetry
2024-12-07 19:36:40,746 DEBUG   SenderThread:15744 [sender.py:send():388] send: exit
2024-12-07 19:36:40,746 INFO    SenderThread:15744 [sender.py:send_exit():575] handling exit code: 0
2024-12-07 19:36:40,753 INFO    SenderThread:15744 [sender.py:send_exit():577] handling runtime: 8
2024-12-07 19:36:40,754 INFO    SenderThread:15744 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:36:40,754 INFO    SenderThread:15744 [sender.py:send_exit():583] send defer
2024-12-07 19:36:40,754 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:36:40,754 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,754 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 0
2024-12-07 19:36:40,754 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,755 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 0
2024-12-07 19:36:40,756 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 1
2024-12-07 19:36:40,756 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,756 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 1
2024-12-07 19:36:40,756 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,756 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 1
2024-12-07 19:36:40,756 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 2
2024-12-07 19:36:40,756 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,756 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 2
2024-12-07 19:36:40,756 INFO    HandlerThread:15744 [system_monitor.py:finish():203] Stopping system monitor
2024-12-07 19:36:40,756 INFO    HandlerThread:15744 [interfaces.py:finish():200] Joined cpu monitor
2024-12-07 19:36:40,767 DEBUG   SystemMonitor:15744 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-07 19:36:40,767 INFO    HandlerThread:15744 [interfaces.py:finish():200] Joined disk monitor
2024-12-07 19:36:40,767 DEBUG   SystemMonitor:15744 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-07 19:36:40,767 DEBUG   SystemMonitor:15744 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-07 19:36:40,820 INFO    HandlerThread:15744 [interfaces.py:finish():200] Joined gpu monitor
2024-12-07 19:36:40,820 INFO    HandlerThread:15744 [interfaces.py:finish():200] Joined memory monitor
2024-12-07 19:36:40,820 INFO    HandlerThread:15744 [interfaces.py:finish():200] Joined network monitor
2024-12-07 19:36:40,821 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,821 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 2
2024-12-07 19:36:40,821 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 3
2024-12-07 19:36:40,821 DEBUG   SenderThread:15744 [sender.py:send():388] send: stats
2024-12-07 19:36:40,821 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,822 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 3
2024-12-07 19:36:40,822 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,822 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 3
2024-12-07 19:36:40,822 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 4
2024-12-07 19:36:40,822 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,822 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 4
2024-12-07 19:36:40,823 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,823 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 4
2024-12-07 19:36:40,823 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 5
2024-12-07 19:36:40,823 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,823 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 5
2024-12-07 19:36:40,823 DEBUG   SenderThread:15744 [sender.py:send():388] send: summary
2024-12-07 19:36:40,824 INFO    SenderThread:15744 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:36:40,824 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,824 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 5
2024-12-07 19:36:40,824 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 6
2024-12-07 19:36:40,824 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:40,824 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 6
2024-12-07 19:36:40,824 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:40,824 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 6
2024-12-07 19:36:40,828 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:36:41,076 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 7
2024-12-07 19:36:41,076 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:41,076 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 7
2024-12-07 19:36:41,076 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:41,076 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 7
2024-12-07 19:36:41,306 INFO    wandb-upload_0:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmp4uq9kzlswandb\ldmeyyw3-media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:36:41,387 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\config.yaml
2024-12-07 19:36:41,389 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log
2024-12-07 19:36:41,389 INFO    Thread-16 :15744 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\wandb-summary.json
2024-12-07 19:36:41,502 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:36:43,270 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 8
2024-12-07 19:36:43,270 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:36:43,270 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:43,270 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 8
2024-12-07 19:36:43,270 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:43,270 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 8
2024-12-07 19:36:43,270 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 9
2024-12-07 19:36:43,270 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:43,270 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 9
2024-12-07 19:36:43,270 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:43,270 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 9
2024-12-07 19:36:43,273 INFO    SenderThread:15744 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-07 19:36:43,404 INFO    SenderThread:15744 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log
2024-12-07 19:36:43,404 INFO    SenderThread:15744 [dir_watcher.py:finish():388] scan: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files
2024-12-07 19:36:43,406 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\config.yaml config.yaml
2024-12-07 19:36:43,406 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log output.log
2024-12-07 19:36:43,408 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\requirements.txt requirements.txt
2024-12-07 19:36:43,408 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\wandb-metadata.json wandb-metadata.json
2024-12-07 19:36:43,409 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\wandb-summary.json wandb-summary.json
2024-12-07 19:36:43,413 INFO    SenderThread:15744 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\media\table\prediction_table_0_21d3982df122cc000876.table.json media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:36:43,414 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 10
2024-12-07 19:36:43,414 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:43,414 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 10
2024-12-07 19:36:43,414 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:43,414 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 10
2024-12-07 19:36:43,414 INFO    SenderThread:15744 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:36:43,516 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:36:43,516 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:36:43,900 INFO    wandb-upload_0:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\config.yaml
2024-12-07 19:36:44,049 INFO    wandb-upload_1:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\output.log
2024-12-07 19:36:44,188 INFO    wandb-upload_3:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\wandb-summary.json
2024-12-07 19:36:44,223 INFO    wandb-upload_2:15744 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\files\requirements.txt
2024-12-07 19:36:44,436 INFO    Thread-15 (_thread_body):15744 [sender.py:transition_state():603] send defer: 11
2024-12-07 19:36:44,436 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:44,436 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 11
2024-12-07 19:36:44,436 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:44,436 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 11
2024-12-07 19:36:44,436 INFO    SenderThread:15744 [file_pusher.py:join():175] waiting for file pusher
2024-12-07 19:36:44,437 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 12
2024-12-07 19:36:44,437 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:44,437 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 12
2024-12-07 19:36:44,437 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:44,437 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 12
2024-12-07 19:36:44,437 INFO    SenderThread:15744 [file_stream.py:finish():601] file stream finish called
2024-12-07 19:36:44,518 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:36:44,668 INFO    SenderThread:15744 [file_stream.py:finish():605] file stream finish is done
2024-12-07 19:36:44,668 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 13
2024-12-07 19:36:44,668 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:36:44,668 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:44,668 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 13
2024-12-07 19:36:44,668 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:44,668 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 13
2024-12-07 19:36:44,668 INFO    SenderThread:15744 [sender.py:transition_state():603] send defer: 14
2024-12-07 19:36:44,668 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:36:44,668 DEBUG   SenderThread:15744 [sender.py:send():388] send: final
2024-12-07 19:36:44,668 INFO    HandlerThread:15744 [handler.py:handle_request_defer():183] handle defer: 14
2024-12-07 19:36:44,668 DEBUG   SenderThread:15744 [sender.py:send():388] send: footer
2024-12-07 19:36:44,668 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: defer
2024-12-07 19:36:44,668 INFO    SenderThread:15744 [sender.py:send_request_defer():599] handle sender defer: 14
2024-12-07 19:36:44,671 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:36:44,671 DEBUG   SenderThread:15744 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:36:44,672 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: internal_messages
2024-12-07 19:36:44,672 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: get_summary
2024-12-07 19:36:44,672 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: sampled_history
2024-12-07 19:36:44,673 DEBUG   HandlerThread:15744 [handler.py:handle_request():159] handle_request: shutdown
2024-12-07 19:36:44,673 INFO    HandlerThread:15744 [handler.py:finish():873] shutting down handler
2024-12-07 19:36:45,686 INFO    SenderThread:15744 [sender.py:finish():1600] shutting down sender
2024-12-07 19:36:45,686 INFO    WriterThread:15744 [datastore.py:close():296] close: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193629-aawhfk8l\run-aawhfk8l.wandb
2024-12-07 19:36:45,686 INFO    SenderThread:15744 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:36:45,688 INFO    SenderThread:15744 [file_pusher.py:join():175] waiting for file pusher
