2024-12-07 19:35:26,031 INFO    StreamThr :6152 [internal.py:wandb_internal():83] W&B internal server running at pid: 6152, started at: 2024-12-07 19:35:26.031035
2024-12-07 19:35:27,611 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\requirements.txt
2024-12-07 19:35:27,614 INFO    wandb-upload_0:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmp1prwuj96wandb\9tr5z5eg-wandb-metadata.json
2024-12-07 19:35:29,001 DEBUG   SenderThread:6152 [sender.py:send():388] send: use_artifact
2024-12-07 19:35:29,633 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:31,397 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:35:31,532 DEBUG   SenderThread:6152 [sender.py:send():388] send: use_artifact
2024-12-07 19:35:31,649 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:33,665 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:33,887 DEBUG   SenderThread:6152 [sender.py:send():388] send: use_artifact
2024-12-07 19:35:34,548 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: log_artifact
2024-12-07 19:35:34,548 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: log_artifact
2024-12-07 19:35:34,684 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:34,684 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\media\table\prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:34,684 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\media\table
2024-12-07 19:35:34,684 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\media
2024-12-07 19:35:35,131 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: partial_history
2024-12-07 19:35:35,199 INFO    wandb-upload_0:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmp1prwuj96wandb\4oa6s6rg-media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:35,698 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:36,149 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:36,281 INFO    wandb-upload_0:6152 [upload_job.py:push():88] Uploaded file C:\Users\abia0\AppData\Local\wandb\wandb\artifacts\staging\tmpcrlsjog3
2024-12-07 19:35:37,114 INFO    SenderThread:6152 [sender.py:send_request_log_artifact():1505] logged artifact run-wrlh88rw-prediction_table - {'id': 'QXJ0aWZhY3Q6MTM2MzIzODkzNg==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMTc5NDkyNQ==', 'latestArtifact': None}}
2024-12-07 19:35:37,114 DEBUG   SenderThread:6152 [sender.py:send():388] send: files
2024-12-07 19:35:37,114 INFO    SenderThread:6152 [sender.py:_save_file():1421] saving file media\table\prediction_table_0_21d3982df122cc000876.table.json with policy now
2024-12-07 19:35:37,114 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:35:37,114 DEBUG   SenderThread:6152 [sender.py:send():388] send: history
2024-12-07 19:35:37,114 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:35:37,114 INFO    SenderThread:6152 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:37,114 DEBUG   SenderThread:6152 [sender.py:send():388] send: telemetry
2024-12-07 19:35:37,114 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:35:37,130 INFO    SenderThread:6152 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:37,131 DEBUG   SenderThread:6152 [sender.py:send():388] send: telemetry
2024-12-07 19:35:37,131 DEBUG   SenderThread:6152 [sender.py:send():388] send: exit
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:send_exit():575] handling exit code: 0
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:send_exit():577] handling runtime: 8
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:send_exit():583] send defer
2024-12-07 19:35:37,131 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:37,131 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 0
2024-12-07 19:35:37,131 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 0
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 1
2024-12-07 19:35:37,131 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 1
2024-12-07 19:35:37,131 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 1
2024-12-07 19:35:37,131 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 2
2024-12-07 19:35:37,131 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 2
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [system_monitor.py:finish():203] Stopping system monitor
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [interfaces.py:finish():200] Joined cpu monitor
2024-12-07 19:35:37,131 DEBUG   SystemMonitor:6152 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-07 19:35:37,131 INFO    HandlerThread:6152 [interfaces.py:finish():200] Joined disk monitor
2024-12-07 19:35:37,131 DEBUG   SystemMonitor:6152 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-07 19:35:37,131 DEBUG   SystemMonitor:6152 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-07 19:35:37,167 INFO    HandlerThread:6152 [interfaces.py:finish():200] Joined gpu monitor
2024-12-07 19:35:37,167 INFO    HandlerThread:6152 [interfaces.py:finish():200] Joined memory monitor
2024-12-07 19:35:37,167 INFO    HandlerThread:6152 [interfaces.py:finish():200] Joined network monitor
2024-12-07 19:35:37,167 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:37,167 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,167 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 2
2024-12-07 19:35:37,167 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 3
2024-12-07 19:35:37,167 DEBUG   SenderThread:6152 [sender.py:send():388] send: stats
2024-12-07 19:35:37,167 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:37,167 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,167 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 3
2024-12-07 19:35:37,181 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,181 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 3
2024-12-07 19:35:37,181 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 4
2024-12-07 19:35:37,181 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,181 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 4
2024-12-07 19:35:37,181 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,181 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 4
2024-12-07 19:35:37,181 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 5
2024-12-07 19:35:37,182 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,182 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 5
2024-12-07 19:35:37,182 DEBUG   SenderThread:6152 [sender.py:send():388] send: summary
2024-12-07 19:35:37,183 INFO    SenderThread:6152 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:37,183 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,183 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 5
2024-12-07 19:35:37,183 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 6
2024-12-07 19:35:37,183 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,183 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 6
2024-12-07 19:35:37,184 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,184 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 6
2024-12-07 19:35:37,185 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:35:37,441 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 7
2024-12-07 19:35:37,441 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:37,441 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 7
2024-12-07 19:35:37,441 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:37,441 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 7
2024-12-07 19:35:37,685 INFO    wandb-upload_0:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmp1prwuj96wandb\80md0yaf-media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:37,711 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\config.yaml
2024-12-07 19:35:37,712 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\wandb-summary.json
2024-12-07 19:35:38,164 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:38,715 INFO    Thread-16 :6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:39,861 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 8
2024-12-07 19:35:39,861 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:39,861 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:39,861 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 8
2024-12-07 19:35:39,861 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:39,861 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 8
2024-12-07 19:35:39,861 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 9
2024-12-07 19:35:39,861 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:39,861 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 9
2024-12-07 19:35:39,861 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:39,861 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 9
2024-12-07 19:35:39,861 INFO    SenderThread:6152 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-07 19:35:40,189 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():388] scan: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\config.yaml config.yaml
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log output.log
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\requirements.txt requirements.txt
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\wandb-metadata.json wandb-metadata.json
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\wandb-summary.json wandb-summary.json
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\media\table\prediction_table_0_21d3982df122cc000876.table.json media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 10
2024-12-07 19:35:40,735 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:40,735 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:40,735 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 10
2024-12-07 19:35:40,735 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 10
2024-12-07 19:35:40,735 INFO    SenderThread:6152 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:35:41,190 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:41,190 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:41,229 INFO    wandb-upload_0:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\config.yaml
2024-12-07 19:35:41,435 INFO    wandb-upload_1:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\output.log
2024-12-07 19:35:41,479 INFO    wandb-upload_3:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\wandb-summary.json
2024-12-07 19:35:41,526 INFO    wandb-upload_2:6152 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\files\requirements.txt
2024-12-07 19:35:41,734 INFO    Thread-15 (_thread_body):6152 [sender.py:transition_state():603] send defer: 11
2024-12-07 19:35:41,734 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:41,734 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 11
2024-12-07 19:35:41,734 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:41,734 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 11
2024-12-07 19:35:41,734 INFO    SenderThread:6152 [file_pusher.py:join():175] waiting for file pusher
2024-12-07 19:35:41,737 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 12
2024-12-07 19:35:41,737 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:41,737 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 12
2024-12-07 19:35:41,737 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:41,737 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 12
2024-12-07 19:35:41,737 INFO    SenderThread:6152 [file_stream.py:finish():601] file stream finish called
2024-12-07 19:35:41,957 INFO    SenderThread:6152 [file_stream.py:finish():605] file stream finish is done
2024-12-07 19:35:41,957 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 13
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:41,957 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 13
2024-12-07 19:35:41,957 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:41,957 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 13
2024-12-07 19:35:41,957 INFO    SenderThread:6152 [sender.py:transition_state():603] send defer: 14
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:41,957 INFO    HandlerThread:6152 [handler.py:handle_request_defer():183] handle defer: 14
2024-12-07 19:35:41,957 DEBUG   SenderThread:6152 [sender.py:send():388] send: final
2024-12-07 19:35:41,957 DEBUG   SenderThread:6152 [sender.py:send():388] send: footer
2024-12-07 19:35:41,957 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:41,957 INFO    SenderThread:6152 [sender.py:send_request_defer():599] handle sender defer: 14
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:41,957 DEBUG   SenderThread:6152 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: internal_messages
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: get_summary
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: sampled_history
2024-12-07 19:35:41,957 DEBUG   HandlerThread:6152 [handler.py:handle_request():159] handle_request: shutdown
2024-12-07 19:35:41,957 INFO    HandlerThread:6152 [handler.py:finish():873] shutting down handler
2024-12-07 19:35:42,979 INFO    SenderThread:6152 [sender.py:finish():1600] shutting down sender
2024-12-07 19:35:42,979 INFO    WriterThread:6152 [datastore.py:close():296] close: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193526-wrlh88rw\run-wrlh88rw.wandb
2024-12-07 19:35:42,979 INFO    SenderThread:6152 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:35:42,980 INFO    SenderThread:6152 [file_pusher.py:join():175] waiting for file pusher
