2024-12-07 19:34:54,695 INFO    StreamThr :22040 [internal.py:wandb_internal():83] W&B internal server running at pid: 22040, started at: 2024-12-07 19:34:54.695042
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:send_request_log_artifact():1505] logged artifact run-mlrp240e-prediction_table - {'id': 'QXJ0aWZhY3Q6MTM2MzIzODU0OA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMTc5NDgyNg==', 'latestArtifact': None}}
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send():388] send: files
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:_save_file():1421] saving file media\table\prediction_table_0_21d3982df122cc000876.table.json with policy now
2024-12-07 19:35:05,591 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send():388] send: history
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send():388] send: telemetry
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: summary_record
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send():388] send: telemetry
2024-12-07 19:35:05,591 DEBUG   SenderThread:22040 [sender.py:send():388] send: exit
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:send_exit():575] handling exit code: 0
2024-12-07 19:35:05,591 INFO    SenderThread:22040 [sender.py:send_exit():577] handling runtime: 8
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:send_exit():583] send defer
2024-12-07 19:35:05,607 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:05,607 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,607 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 0
2024-12-07 19:35:05,607 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 0
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 1
2024-12-07 19:35:05,607 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,607 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 1
2024-12-07 19:35:05,607 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 1
2024-12-07 19:35:05,607 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 2
2024-12-07 19:35:05,607 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,607 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 2
2024-12-07 19:35:05,607 INFO    HandlerThread:22040 [system_monitor.py:finish():203] Stopping system monitor
2024-12-07 19:35:05,612 DEBUG   SystemMonitor:22040 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-07 19:35:05,612 DEBUG   SystemMonitor:22040 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-07 19:35:05,612 DEBUG   SystemMonitor:22040 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-07 19:35:05,612 INFO    HandlerThread:22040 [interfaces.py:finish():200] Joined cpu monitor
2024-12-07 19:35:05,612 INFO    HandlerThread:22040 [interfaces.py:finish():200] Joined disk monitor
2024-12-07 19:35:05,658 INFO    HandlerThread:22040 [interfaces.py:finish():200] Joined gpu monitor
2024-12-07 19:35:05,658 INFO    HandlerThread:22040 [interfaces.py:finish():200] Joined memory monitor
2024-12-07 19:35:05,658 INFO    HandlerThread:22040 [interfaces.py:finish():200] Joined network monitor
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 2
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 3
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send():388] send: stats
2024-12-07 19:35:05,659 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,659 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 3
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 3
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 4
2024-12-07 19:35:05,659 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,659 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 4
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 4
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 5
2024-12-07 19:35:05,659 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,659 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 5
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send():388] send: summary
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 5
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 6
2024-12-07 19:35:05,659 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,659 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 6
2024-12-07 19:35:05,659 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,659 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 6
2024-12-07 19:35:05,659 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: status_report
2024-12-07 19:35:05,907 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 7
2024-12-07 19:35:05,907 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:05,907 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 7
2024-12-07 19:35:05,907 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:05,907 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 7
2024-12-07 19:35:06,178 INFO    wandb-upload_0:22040 [upload_job.py:push():130] Uploaded file C:\Users\abia0\AppData\Local\Temp\tmphp97g5u9wandb\z16zurcv-media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:06,385 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 8
2024-12-07 19:35:06,385 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:06,385 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 8
2024-12-07 19:35:06,385 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:06,385 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 8
2024-12-07 19:35:06,385 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 9
2024-12-07 19:35:06,385 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:06,385 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 9
2024-12-07 19:35:06,385 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:06,385 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 9
2024-12-07 19:35:06,385 INFO    SenderThread:22040 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\config.yaml
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\output.log
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\wandb-summary.json
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:finish():388] scan: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\config.yaml config.yaml
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\output.log output.log
2024-12-07 19:35:06,400 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\requirements.txt requirements.txt
2024-12-07 19:35:06,409 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\wandb-metadata.json wandb-metadata.json
2024-12-07 19:35:06,409 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\wandb-summary.json wandb-summary.json
2024-12-07 19:35:06,412 INFO    SenderThread:22040 [dir_watcher.py:finish():402] scan save: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\media\table\prediction_table_0_21d3982df122cc000876.table.json media/table/prediction_table_0_21d3982df122cc000876.table.json
2024-12-07 19:35:06,412 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 10
2024-12-07 19:35:06,412 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:06,412 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 10
2024-12-07 19:35:06,414 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:06,414 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 10
2024-12-07 19:35:06,414 INFO    SenderThread:22040 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:35:06,464 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:06,464 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:06,886 INFO    wandb-upload_0:22040 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\config.yaml
2024-12-07 19:35:07,040 INFO    wandb-upload_1:22040 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\output.log
2024-12-07 19:35:07,173 INFO    wandb-upload_2:22040 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\requirements.txt
2024-12-07 19:35:07,173 INFO    wandb-upload_3:22040 [upload_job.py:push():130] Uploaded file C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\files\wandb-summary.json
2024-12-07 19:35:07,392 INFO    Thread-15 (_thread_body):22040 [sender.py:transition_state():603] send defer: 11
2024-12-07 19:35:07,392 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:07,392 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 11
2024-12-07 19:35:07,392 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:07,392 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 11
2024-12-07 19:35:07,392 INFO    SenderThread:22040 [file_pusher.py:join():175] waiting for file pusher
2024-12-07 19:35:07,392 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 12
2024-12-07 19:35:07,392 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:07,392 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 12
2024-12-07 19:35:07,392 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:07,392 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 12
2024-12-07 19:35:07,392 INFO    SenderThread:22040 [file_stream.py:finish():601] file stream finish called
2024-12-07 19:35:07,472 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:08,180 INFO    SenderThread:22040 [file_stream.py:finish():605] file stream finish is done
2024-12-07 19:35:08,180 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 13
2024-12-07 19:35:08,180 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:08,180 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:08,180 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 13
2024-12-07 19:35:08,180 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:08,180 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 13
2024-12-07 19:35:08,180 INFO    SenderThread:22040 [sender.py:transition_state():603] send defer: 14
2024-12-07 19:35:08,180 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: defer
2024-12-07 19:35:08,180 INFO    HandlerThread:22040 [handler.py:handle_request_defer():183] handle defer: 14
2024-12-07 19:35:08,180 DEBUG   SenderThread:22040 [sender.py:send():388] send: final
2024-12-07 19:35:08,181 DEBUG   SenderThread:22040 [sender.py:send():388] send: footer
2024-12-07 19:35:08,181 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: defer
2024-12-07 19:35:08,181 INFO    SenderThread:22040 [sender.py:send_request_defer():599] handle sender defer: 14
2024-12-07 19:35:08,181 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: poll_exit
2024-12-07 19:35:08,183 DEBUG   SenderThread:22040 [sender.py:send_request():415] send_request: poll_exit
2024-12-07 19:35:08,184 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: internal_messages
2024-12-07 19:35:08,184 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: get_summary
2024-12-07 19:35:08,185 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: sampled_history
2024-12-07 19:35:08,185 DEBUG   HandlerThread:22040 [handler.py:handle_request():159] handle_request: shutdown
2024-12-07 19:35:08,185 INFO    HandlerThread:22040 [handler.py:finish():873] shutting down handler
2024-12-07 19:35:09,183 INFO    SenderThread:22040 [sender.py:finish():1600] shutting down sender
2024-12-07 19:35:09,183 INFO    WriterThread:22040 [datastore.py:close():296] close: C:\Users\abia0\OneDrive\햞ea de Trabalho\Projetos\Faculdade\topicos_especiais\Effective-MLops\wandb\run-20241207_193454-mlrp240e\run-mlrp240e.wandb
2024-12-07 19:35:09,183 INFO    SenderThread:22040 [file_pusher.py:finish():169] shutting down file pusher
2024-12-07 19:35:09,183 INFO    SenderThread:22040 [file_pusher.py:join():175] waiting for file pusher
